head,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,action
"['238.5', '118.5', '1']","['265.5', '130.5', '1']","['217.5', '141.0', '1']","['285.0', '99.0', '1']","['190.5', '108.0', '1']","['298.5', '58.5', '1']","['175.5', '61.5', '1']","['264.0', '240.0', '1']","['229.5', '238.5', '1']","['274.5', '304.5', '1']","['235.5', '318.0', '1']","['274.5', '340.5', '0']","['244.5', '354.0', '0']",pullup
,,,,,,,,,,,,,
"['249.0', '138.0', '1']","['262.5', '155.25', '1']","['231.0', '157.5', '1']","['279.75', '126.0', '1']","['217.5', '125.25', '1']","['288.0', '90.75', '1']","['209.25', '93.0', '1']","['262.5', '218.25', '1']","['233.25', '224.25', '1']","['260.25', '272.25', '1']","['241.5', '272.25', '1']","['258.75', '319.5', '1']","['245.25', '321.0', '1']",pullup
,,,,,,,,,,,,,
"['199.5', '132.75', '1']","['186.0', '144.0', '1']","['212.25', '143.25', '1']","['183.75', '117.0', '1']","['219.0', '114.75', '1']","['179.25', '83.25', '1']","['222.0', '90.0', '1']","['194.25', '200.25', '1']","['216.75', '206.25', '1']","['189.0', '243.0', '1']","['211.5', '242.25', '1']","['176.25', '287.25', '1']","['200.25', '290.25', '1']",pullup
,,,,,,,,,,,,,
"['215.16129032258064', '100.90322580645162', '1']","['189.93548387096774', '132.06451612903226', '0']","['228.51612903225808', '97.93548387096774', '0']","['191.41935483870967', '102.38709677419355', '1']","['253.74193548387098', '100.90322580645162', '1']","['195.8709677419355', '51.935483870967744', '1']","['249.29032258064515', '65.29032258064517', '1']","['212.19354838709677', '215.16129032258064', '1']","['253.74193548387098', '203.29032258064515', '1']","['200.32258064516128', '281.93548387096774', '1']","['258.19354838709677', '274.51612903225805', '1']","['182.51612903225808', '293.80645161290323', '1']","['228.51612903225808', '265.61290322580646', '0']",pullup
,,,,,,,,,,,,,
"['186.9344262295082', '149.84426229508196', '1']","['224.02459016393442', '161.71311475409837', '1']","['1.4836065573770492', '1.4836065573770492', '0']","['252.21311475409837', '114.23770491803279', '1']","['178.0327868852459', '118.68852459016394', '0']","['270.0163934426229', '57.86065573770492', '1']","['167.64754098360655', '77.14754098360656', '0']","['237.37704918032787', '235.89344262295083', '1']","['192.86885245901638', '232.9262295081967', '1']","['228.47540983606558', '335.2950819672131', '1']","['1.4836065573770492', '1.4836065573770492', '0']","['160.2295081967213', '321.94262295081967', '1']","['1.4836065573770492', '1.4836065573770492', '0']",pullup
,,,,,,,,,,,,,
"['171', '193', '1']","['1', '1', '0']","['151', '237', '1']","['164', '178', '0']","['132', '170', '1']","['162', '132', '1']","['130', '116', '1']","['1', '1', '0']","['150', '356', '1']","['178', '429', '1']","['154', '434', '1']","['134', '434', '0']","['122', '386', '0']",pullup
,,,,,,,,,,,,,
"['252.0', '98.0', '1']","['246.0', '106.66666666666666', '1']","['257.3333333333333', '107.33333333333333', '1']","['240.66666666666666', '88.66666666666666', '1']","['262.66666666666663', '84.66666666666666', '1']","['241.33333333333331', '68.0', '1']","['266.0', '65.33333333333333', '1']","['238.0', '146.66666666666666', '1']","['255.33333333333331', '149.33333333333331', '1']","['242.0', '187.33333333333331', '1']","['254.0', '186.66666666666666', '1']","['248.66666666666666', '215.33333333333331', '1']","['260.0', '214.0', '1']",pullup
,,,,,,,,,,,,,
"['221', '87', '1']","['241', '103', '1']","['203', '100', '1']","['249', '73', '1']","['194', '79', '1']","['260', '44', '1']","['185', '46', '1']","['233', '168', '1']","['216', '167', '1']","['241', '218', '1']","['207', '217', '1']","['249', '267', '1']","['202', '266', '1']",pullup
,,,,,,,,,,,,,
"['172.0', '92.0', '1']","['168.0', '114.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['167.33333333333331', '76.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['164.0', '45.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['176.66666666666666', '178.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['176.0', '232.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['128.66666666666666', '228.66666666666666', '1']","['132.66666666666666', '238.66666666666666', '1']",pullup
,,,,,,,,,,,,,
"['100', '168', '1']","['123', '183', '1']","['86', '183', '1']","['139', '144', '1']","['79', '149', '1']","['145', '103', '1']","['71', '102', '1']","['123', '261', '1']","['80', '254', '1']","['108', '323', '1']","['83', '314', '1']","['60', '335', '1']","['75', '319', '1']",pullup
,,,,,,,,,,,,,
"['250', '145', '1']","['232', '165', '1']","['275', '163', '1']","['214', '133', '1']","['298', '140', '1']","['217', '100', '1']","['304', '104', '1']","['240', '238', '1']","['266', '237', '1']","['236', '320', '1']","['268', '314', '1']","['234', '344', '1']","['261', '345', '1']",pullup
,,,,,,,,,,,,,
"['230.0', '70.66666666666666', '1']","['246.0', '82.66666666666666', '1']","['214.0', '85.33333333333333', '1']","['265.3333333333333', '60.666666666666664', '1']","['196.0', '62.0', '1']","['275.3333333333333', '34.666666666666664', '1']","['183.33333333333331', '33.33333333333333', '1']","['246.0', '166.66666666666666', '1']","['219.33333333333331', '168.66666666666666', '1']","['242.0', '206.0', '1']","['222.0', '208.0', '1']","['239.33333333333331', '247.33333333333331', '1']","['226.0', '252.0', '1']",pullup
,,,,,,,,,,,,,
"['234.0', '98.66666666666666', '1']","['226.66666666666666', '109.33333333333333', '1']","['246.0', '108.66666666666666', '1']","['213.33333333333331', '92.0', '1']","['258.66666666666663', '91.33333333333333', '1']","['212.0', '72.0', '1']","['260.66666666666663', '74.66666666666666', '1']","['226.0', '145.33333333333331', '1']","['248.0', '146.0', '1']","['229.33333333333331', '186.0', '1']","['246.0', '186.0', '1']","['230.0', '220.0', '1']","['240.0', '219.33333333333331', '1']",pullup
,,,,,,,,,,,,,
"['236.25', '152.25', '1']","['213.75', '158.25', '1']","['239.25', '169.5', '1']","['194.25', '123.0', '1']","['272.25', '110.25', '1']","['188.25', '87.0', '1']","['287.25', '61.5', '1']","['192.0', '228.0', '0']","['234.75', '231.75', '0']","['191.25', '264.0', '0']","['246.0', '265.5', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",pullup
,,,,,,,,,,,,,
"['281.25', '169.5', '1']","['252.0', '175.5', '1']","['306.75', '177.75', '1']","['258.0', '122.25', '1']","['315.0', '132.75', '1']","['251.25', '71.25', '1']","['311.25', '84.75', '1']","['282.75', '237.0', '0']","['342.0', '265.5', '0']","['283.5', '266.25', '0']","['340.5', '264.0', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",pullup
,,,,,,,,,,,,,
"['249.0', '105.0', '1']","['270.0', '126.75', '1']","['223.5', '118.5', '1']","['279.0', '84.75', '1']","['219.75', '78.0', '1']","['278.25', '47.25', '1']","['219.75', '45.75', '1']","['265.5', '204.0', '1']","['231.0', '203.25', '1']","['278.25', '276.0', '1']","['212.25', '273.75', '1']","['249.75', '301.5', '1']","['234.0', '284.25', '1']",pullup
,,,,,,,,,,,,,
"['270.0', '70.66666666666666', '1']","['288.66666666666663', '90.66666666666666', '1']","['252.0', '91.33333333333333', '1']","['304.0', '68.66666666666666', '1']","['218.66666666666666', '69.33333333333333', '1']","['304.66666666666663', '40.666666666666664', '1']","['215.33333333333331', '40.0', '1']","['288.0', '167.33333333333331', '1']","['256.0', '169.33333333333331', '1']","['276.0', '230.0', '1']","['259.3333333333333', '232.66666666666666', '1']","['264.0', '256.66666666666663', '0']","['271.3333333333333', '257.3333333333333', '0']",pullup
,,,,,,,,,,,,,
"['228.75', '119.25', '1']","['204.0', '125.25', '1']","['250.5', '126.75', '1']","['182.25', '96.0', '1']","['274.5', '99.75', '1']","['170.25', '61.5', '1']","['290.25', '66.75', '1']","['199.5', '229.5', '1']","['251.25', '229.5', '1']","['199.5', '257.25', '0']","['239.25', '259.5', '0']","['0.75', '0.75', '0']","['216.75', '262.5', '0']",pullup
,,,,,,,,,,,,,
"['230.25', '122.25', '1']","['213.75', '137.25', '1']","['244.5', '136.5', '1']","['197.25', '94.5', '1']","['258.0', '98.25', '1']","['195.0', '55.5', '1']","['267.75', '62.25', '1']","['198.75', '250.5', '1']","['251.25', '250.5', '1']","['252.0', '237.75', '0']","['277.5', '237.0', '0']","['0.75', '0.75', '0']","['269.25', '240.0', '0']",pullup
,,,,,,,,,,,,,
"['135', '159', '1']","['110', '181', '1']","['152', '180', '1']","['94', '149', '1']","['168', '151', '1']","['85', '117', '1']","['182', '115', '1']","['107', '258', '1']","['143', '258', '1']","['92', '323', '1']","['136', '329', '1']","['125', '337', '1']","['165', '344', '1']",pullup
,,,,,,,,,,,,,
"['275.3333333333333', '93.33333333333333', '1']","['260.0', '113.33333333333333', '1']","['296.66666666666663', '114.66666666666666', '1']","['248.66666666666666', '85.33333333333333', '1']","['304.66666666666663', '83.33333333333333', '1']","['246.0', '46.0', '1']","['304.66666666666663', '51.33333333333333', '1']","['262.66666666666663', '195.33333333333331', '1']","['298.0', '194.66666666666666', '1']","['272.66666666666663', '262.66666666666663', '0']","['288.66666666666663', '264.66666666666663', '0']","['299.3333333333333', '255.33333333333331', '0']","['288.0', '260.0', '0']",pullup
,,,,,,,,,,,,,
"['220.66666666666666', '107.33333333333333', '1']","['196.0', '125.33333333333333', '1']","['253.33333333333331', '127.33333333333333', '1']","['156.66666666666666', '106.0', '1']","['286.0', '108.66666666666666', '1']","['152.66666666666666', '62.666666666666664', '1']","['294.66666666666663', '66.66666666666666', '1']","['196.66666666666666', '248.66666666666666', '1']","['248.0', '240.66666666666666', '1']","['188.0', '260.0', '0']","['256.66666666666663', '260.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']",pullup
,,,,,,,,,,,,,
"['222.75', '139.5', '1']","['159.75', '156.0', '1']","['270.75', '163.5', '1']","['75.0', '172.5', '1']","['361.5', '168.75', '1']","['62.25', '81.75', '1']","['371.25', '78.75', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']",pullup
,,,,,,,,,,,,,
"['236.25', '46.5', '1']","['224.25', '53.25', '1']","['246.0', '53.25', '1']","['204.75', '57.75', '1']","['264.75', '57.75', '1']","['202.5', '37.5', '1']","['270.0', '37.5', '1']","['227.25', '93.75', '1']","['245.25', '93.75', '1']","['230.25', '120.75', '1']","['247.5', '120.75', '1']","['236.25', '150.75', '1']","['0.75', '0.75', '0']",pullup
,,,,,,,,,,,,,
"['240.0', '106.66666666666666', '1']","['228.66666666666666', '118.66666666666666', '1']","['252.66666666666666', '118.66666666666666', '1']","['218.66666666666666', '98.66666666666666', '1']","['262.66666666666663', '98.0', '1']","['212.0', '70.66666666666666', '1']","['268.66666666666663', '71.33333333333333', '1']","['227.33333333333331', '192.0', '1']","['251.33333333333331', '191.33333333333331', '1']","['228.0', '241.33333333333331', '1']","['247.33333333333331', '240.0', '1']","['235.33333333333331', '252.66666666666666', '1']","['239.33333333333331', '242.66666666666666', '1']",pullup
,,,,,,,,,,,,,
"['251.25', '125.25', '1']","['262.5', '142.5', '1']","['240.75', '144.75', '1']","['276.75', '126.75', '1']","['227.25', '125.25', '1']","['276.75', '108.75', '1']","['225.0', '108.0', '1']","['261.75', '191.25', '1']","['240.0', '189.75', '1']","['259.5', '222.75', '1']","['238.5', '219.75', '1']","['261.0', '249.75', '1']","['239.25', '250.5', '1']",pullup
,,,,,,,,,,,,,
"['199.8625', '74.525', '1']","['184.61875', '99.93125', '1']","['222.728125', '102.47187500000001', '1']","['167.68125', '70.290625', '1']","['246.440625', '77.91250000000001', '1']","['161.753125', '37.2625', '1']","['250.675', '48.271875', '1']","['199.015625', '176.15', '1']","['228.65625', '175.30312500000002', '1']","['188.00625000000002', '237.971875', '1']","['238.81875000000002', '229.503125', '1']","['178.690625', '227.80937500000002', '1']","['207.484375', '188.853125', '0']",pullup
,,,,,,,,,,,,,
"['228.0', '123.0', '1']","['214.5', '143.25', '1']","['240.0', '143.25', '1']","['203.25', '113.25', '1']","['252.75', '111.75', '1']","['209.25', '82.5', '1']","['249.0', '81.0', '1']","['213.0', '210.0', '1']","['243.0', '210.75', '1']","['213.0', '283.5', '1']","['240.75', '283.5', '1']","['215.25', '348.75', '1']","['234.0', '348.75', '1']",pullup
,,,,,,,,,,,,,
"['254.66666666666666', '61.33333333333333', '1']","['242.0', '78.66666666666666', '1']","['268.0', '78.66666666666666', '1']","['218.66666666666666', '63.33333333333333', '1']","['293.3333333333333', '61.33333333333333', '1']","['213.33333333333331', '26.666666666666664', '1']","['298.0', '27.333333333333332', '1']","['240.0', '144.0', '1']","['275.3333333333333', '144.66666666666666', '1']","['241.33333333333331', '198.66666666666666', '1']","['275.3333333333333', '200.66666666666666', '1']","['232.0', '243.33333333333331', '1']","['276.0', '245.33333333333331', '1']",pullup
,,,,,,,,,,,,,
"['244.0', '78.0', '1']","['227.33333333333331', '89.33333333333333', '1']","['265.3333333333333', '86.66666666666666', '1']","['205.33333333333331', '75.33333333333333', '1']","['290.0', '75.33333333333333', '1']","['196.0', '43.33333333333333', '1']","['294.66666666666663', '46.0', '1']","['232.0', '154.0', '1']","['262.0', '151.33333333333331', '1']","['233.33333333333331', '215.33333333333331', '1']","['262.0', '212.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['243.33333333333331', '255.33333333333331', '1']",pullup
,,,,,,,,,,,,,
"['240.0', '127.5', '1']","['220.5', '153.0', '1']","['261.0', '153.0', '1']","['207.0', '121.5', '1']","['276.0', '118.5', '1']","['196.5', '96.0', '1']","['282.0', '91.5', '1']","['225.0', '234.0', '1']","['264.0', '229.5', '1']","['228.0', '285.0', '1']","['267.0', '280.5', '1']","['253.5', '312.0', '1']","['1.5', '1.5', '0']",pullup
,,,,,,,,,,,,,
"['135', '185', '1']","['120', '198', '1']","['149', '194', '1']","['110', '157', '1']","['158', '156', '1']","['110', '111', '1']","['160', '112', '1']","['114', '278', '1']","['157', '273', '1']","['134', '355', '1']","['156', '352', '1']","['150', '422', '1']","['163', '418', '1']",pullup
,,,,,,,,,,,,,
"['234.66666666666666', '119.33333333333333', '1']","['220.0', '133.33333333333331', '1']","['247.33333333333331', '128.66666666666666', '1']","['212.0', '84.0', '1']","['256.66666666666663', '88.66666666666666', '1']","['213.33333333333331', '42.666666666666664', '1']","['258.0', '43.33333333333333', '1']","['218.66666666666666', '220.66666666666666', '1']","['251.33333333333331', '219.33333333333331', '1']","['212.0', '302.66666666666663', '1']","['270.66666666666663', '298.66666666666663', '1']","['239.33333333333331', '253.33333333333331', '0']","['238.66666666666666', '282.0', '0']",pullup
,,,,,,,,,,,,,
"['228.0', '77.33333333333333', '0']","['238.0', '88.0', '0']","['220.66666666666666', '89.33333333333333', '0']","['255.33333333333331', '71.33333333333333', '0']","['209.33333333333331', '73.33333333333333', '0']","['252.66666666666666', '44.0', '0']","['206.66666666666666', '50.0', '0']","['235.33333333333331', '134.66666666666666', '0']","['220.0', '135.33333333333331', '0']","['244.0', '172.0', '0']","['220.0', '169.33333333333331', '0']","['236.66666666666666', '200.0', '0']","['214.0', '200.66666666666666', '0']",pullup
,,,,,,,,,,,,,
"['268.66666666666663', '74.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['264.0', '94.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['251.33333333333331', '66.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['250.0', '42.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['243.33333333333331', '145.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['241.33333333333331', '180.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['264.0', '226.66666666666666', '1']",pullup
