head,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,action 
"['285.0', '211.5', '1']","['247.5', '210.0', '1']","['300.0', '228.0', '0']","['240.0', '243.0', '1']","['297.0', '238.5', '1']","['231.0', '277.5', '1']","['309.0', '267.0', '1']","['232.5', '219.0', '1']","['1.5', '1.5', '0']","['220.5', '240.0', '1']","['1.5', '1.5', '0']","['202.5', '237.0', '1']","['217.5', '235.5', '0']",6
"['281.3333333333333', '124.66666666666666', '1']","['270.0', '134.0', '1']","['244.0', '124.0', '1']","['263.3333333333333', '157.33333333333331', '1']","['224.66666666666666', '149.33333333333331', '0']","['260.0', '186.0', '1']","['233.33333333333331', '173.33333333333331', '1']","['223.33333333333331', '152.66666666666666', '1']","['228.0', '141.33333333333331', '1']","['174.0', '166.0', '1']","['165.33333333333331', '157.33333333333331', '1']","['130.66666666666666', '168.0', '1']","['114.66666666666666', '156.66666666666666', '1']",6
"['300.75', '216.75', '1']","['275.25', '219.75', '1']","['0.75', '0.75', '0']","['267.75', '252.0', '1']","['288.0', '240.75', '1']","['267.0', '283.5', '1']","['292.5', '265.5', '0']","['228.0', '234.0', '1']","['0.75', '0.75', '0']","['192.0', '249.75', '1']","['201.75', '249.75', '0']","['153.75', '249.0', '1']","['170.25', '243.75', '0']",6
"['294.0', '189.75', '1']","['266.25', '189.75', '1']","['0.75', '0.75', '0']","['264.0', '225.75', '1']","['255.0', '225.0', '0']","['270.75', '267.75', '1']","['255.75', '256.5', '1']","['213.0', '224.25', '1']","['211.5', '228.0', '0']","['151.5', '238.5', '1']","['0.75', '0.75', '0']","['95.25', '240.0', '1']","['0.75', '0.75', '0']",6
"['195.0', '239.25', '1']","['0.75', '0.75', '0']","['210.75', '247.5', '1']","['0.75', '0.75', '0']","['213.75', '275.25', '1']","['0.75', '0.75', '0']","['213.0', '310.5', '1']","['0.75', '0.75', '0']","['258.0', '268.5', '1']","['0.75', '0.75', '0']","['283.5', '288.0', '1']","['0.75', '0.75', '0']","['323.25', '288.75', '1']",6
"['369.3333333333333', '142.0', '1']","['341.3333333333333', '161.33333333333331', '1']","['358.66666666666663', '171.33333333333331', '0']","['343.3333333333333', '212.66666666666666', '1']","['356.0', '208.66666666666666', '1']","['344.66666666666663', '248.66666666666666', '1']","['362.0', '240.0', '1']","['304.66666666666663', '201.33333333333331', '1']","['304.0', '207.33333333333331', '0']","['244.0', '227.33333333333331', '1']","['246.0', '226.66666666666666', '0']","['202.66666666666666', '227.33333333333331', '1']","['212.66666666666666', '222.66666666666666', '0']",6
"['266.25', '234.75', '1']","['243.0', '238.5', '1']","['0.75', '0.75', '0']","['239.25', '258.0', '1']","['258.75', '255.75', '1']","['239.25', '278.25', '1']","['260.25', '273.0', '1']","['210.75', '253.5', '1']","['0.75', '0.75', '0']","['189.0', '262.5', '1']","['194.25', '261.75', '0']","['169.5', '264.0', '1']","['0.75', '0.75', '0']",6
"['198.75', '162.75', '1']","['0.75', '0.75', '0']","['216.0', '173.25', '1']","['225.75', '197.25', '1']","['217.5', '197.25', '1']","['224.25', '218.25', '1']","['216.0', '222.75', '1']","['258.0', '192.75', '0']","['264.75', '184.5', '1']","['294.75', '199.5', '0']","['294.75', '199.5', '1']","['0.75', '0.75', '0']","['333.75', '208.5', '1']",6
"['172.66666666666666', '165.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['189.33333333333331', '179.33333333333331', '1']","['204.0', '194.0', '0']","['188.0', '204.66666666666666', '1']","['196.66666666666666', '210.66666666666666', '1']","['182.66666666666666', '228.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['240.0', '190.0', '1']","['276.66666666666663', '194.66666666666666', '1']","['272.66666666666663', '202.66666666666666', '1']","['307.3333333333333', '206.0', '1']","['307.3333333333333', '216.66666666666666', '1']",6
"['128.24285714285713', '222.37857142857143', '1']","['1.3642857142857143', '1.3642857142857143', '0']","['150.07142857142858', '226.4714285714286', '1']","['155.52857142857144', '259.2142857142857', '0']","['143.25', '264.6714285714286', '1']","['151.43571428571428', '289.22857142857146', '0']","['128.24285714285713', '308.3285714285714', '1']","['1.3642857142857143', '1.3642857142857143', '0']","['195.09285714285716', '234.65714285714287', '1']","['231.92857142857144', '275.5857142857143', '0']","['230.56428571428572', '266.0357142857143', '1']","['271.49285714285713', '279.67857142857144', '0']","['276.95', '287.8642857142857', '1']",6
"['352.5', '185.25', '1']","['312.75', '199.5', '1']","['333.75', '240.75', '0']","['305.25', '242.25', '1']","['320.25', '237.0', '1']","['307.5', '285.0', '1']","['319.5', '270.0', '1']","['245.25', '231.0', '1']","['0.75', '0.75', '0']","['197.25', '246.75', '1']","['203.25', '245.25', '0']","['145.5', '247.5', '1']","['0.75', '0.75', '0']",6
"['285.0', '195.75', '1']","['250.5', '194.25', '1']","['302.25', '210.0', '1']","['226.5', '238.5', '1']","['307.5', '240.75', '1']","['216.0', '276.0', '1']","['320.25', '274.5', '1']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['0.75', '0.75', '0']","['210.75', '237.0', '1']","['0.75', '0.75', '0']",6
"['247', '283', '1']","['224', '303', '1']","['1', '1', '0']","['223', '345', '1']","['212', '341', '0']","['233', '389', '1']","['210', '371', '0']","['149', '323', '1']","['1', '1', '0']","['92', '345', '1']","['1', '1', '0']","['26', '357', '1']","['1', '1', '0']",6
"['172', '199', '1']","['1', '1', '0']","['193', '200', '1']","['192', '218', '0']","['201', '227', '1']","['192', '238', '0']","['204', '248', '1']","['1', '1', '0']","['233', '210', '1']","['1', '1', '0']","['263', '227', '1']","['1', '1', '0']","['300', '228', '1']",6
"['143.25', '181.5', '1']","['0.75', '0.75', '0']","['172.5', '174.0', '1']","['184.5', '201.75', '0']","['174.0', '206.25', '1']","['0.75', '0.75', '0']","['176.25', '238.5', '1']","['0.75', '0.75', '0']","['237.0', '186.0', '1']","['0.75', '0.75', '0']","['272.25', '213.75', '1']","['321.75', '213.75', '0']","['327.0', '222.0', '1']",6
"['18.75', '198.0', '1']","['61.5', '270.75', '0']","['70.5', '218.25', '1']","['83.25', '265.5', '0']","['88.5', '273.75', '1']","['67.5', '303.75', '0']","['87.75', '336.75', '1']","['0.75', '0.75', '0']","['170.25', '248.25', '1']","['220.5', '281.25', '0']","['228.0', '268.5', '1']","['300.75', '269.25', '0']","['307.5', '278.25', '1']",6
"['276.75', '231.0', '1']","['249.75', '231.0', '1']","['270.0', '234.0', '0']","['244.5', '257.25', '1']","['267.0', '250.5', '0']","['241.5', '280.5', '1']","['267.75', '273.0', '0']","['216.75', '236.25', '1']","['0.75', '0.75', '0']","['189.0', '255.75', '1']","['194.25', '261.75', '0']","['161.25', '261.0', '1']","['164.25', '256.5', '0']",6
"['93.0', '228.75', '1']","['0.75', '0.75', '0']","['120.0', '246.0', '1']","['147.75', '285.0', '0']","['126.75', '290.25', '1']","['144.75', '317.25', '1']","['133.5', '327.75', '1']","['0.75', '0.75', '0']","['193.5', '267.0', '1']","['0.75', '0.75', '0']","['246.0', '294.0', '1']","['305.25', '288.75', '1']","['307.5', '300.0', '1']",6
"['296.0', '55.33333333333333', '1']","['225.33333333333331', '36.666666666666664', '1']","['286.66666666666663', '50.0', '0']","['176.0', '106.0', '1']","['282.66666666666663', '100.0', '1']","['176.0', '180.66666666666666', '1']","['284.0', '149.33333333333331', '1']","['168.0', '54.666666666666664', '1']","['203.33333333333331', '74.0', '0']","['122.0', '94.66666666666666', '1']","['155.33333333333331', '91.33333333333333', '0']","['93.33333333333333', '91.33333333333333', '1']","['120.0', '80.66666666666666', '1']",6
"['261.3333333333333', '20.0', '1']","['174.66666666666666', '8.0', '1']","['314.66666666666663', '8.666666666666666', '1']","['139.33333333333331', '83.33333333333333', '1']","['329.3333333333333', '84.66666666666666', '1']","['124.66666666666666', '164.66666666666666', '1']","['338.66666666666663', '164.66666666666666', '1']","['214.0', '60.0', '0']","['250.66666666666666', '62.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['188.66666666666666', '39.33333333333333', '0']","['241.33333333333331', '42.0', '0']",6
"['319.5', '168.0', '1']","['264.75', '165.0', '1']","['306.75', '193.5', '0']","['247.5', '227.25', '1']","['308.25', '211.5', '1']","['243.0', '279.75', '1']","['321.0', '246.0', '1']","['216.0', '199.5', '1']","['0.75', '0.75', '0']","['189.75', '222.0', '1']","['210.75', '222.75', '0']","['165.75', '227.25', '1']","['183.75', '219.75', '0']",6
"['266.3333333333333', '94.06666666666666', '1']","['234.6', '109.93333333333334', '1']","['276.5333333333333', '112.2', '1']","['216.46666666666667', '147.33333333333334', '1']","['277.6666666666667', '140.53333333333333', '1']","['210.79999999999998', '184.73333333333332', '1']","['283.3333333333333', '167.73333333333332', '1']","['205.13333333333333', '130.33333333333334', '0']","['1.1333333333333333', '1.1333333333333333', '0']","['191.53333333333333', '138.26666666666665', '1']","['1.1333333333333333', '1.1333333333333333', '0']","['175.66666666666666', '140.53333333333333', '1']","['99.73333333333333', '65.73333333333333', '0']",6
"['239.33333333333331', '174.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['273.3333333333333', '176.0', '1']","['240.66666666666666', '205.33333333333331', '1']","['283.3333333333333', '208.0', '1']","['233.33333333333331', '230.66666666666666', '1']","['294.66666666666663', '238.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['300.0', '180.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['320.66666666666663', '190.66666666666666', '1']","['321.3333333333333', '192.0', '0']","['336.66666666666663', '194.0', '1']",6
"['329.25', '79.5', '1']","['273.0', '91.5', '1']","['331.5', '132.75', '0']","['254.25', '171.0', '1']","['330.0', '132.0', '1']","['246.75', '234.75', '1']","['348.0', '175.5', '1']","['201.0', '75.0', '1']","['221.25', '60.0', '1']","['147.75', '105.75', '1']","['180.0', '89.25', '0']","['100.5', '111.75', '1']","['146.25', '89.25', '0']",6
"['270.66666666666663', '173.33333333333331', '1']","['244.0', '172.0', '1']","['258.0', '164.66666666666666', '0']","['232.0', '196.0', '1']","['260.0', '191.33333333333331', '1']","['230.66666666666666', '222.66666666666666', '1']","['260.66666666666663', '216.66666666666666', '1']","['207.33333333333331', '192.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['144.0', '208.0', '1']","['160.0', '201.33333333333331', '0']",6
"['342.0', '153.75', '1']","['299.25', '184.5', '1']","['0.75', '0.75', '0']","['284.25', '228.0', '1']","['255.0', '180.0', '0']","['279.0', '268.5', '1']","['264.75', '217.5', '1']","['207.0', '201.0', '1']","['0.75', '0.75', '0']","['136.5', '225.75', '1']","['0.75', '0.75', '0']","['66.75', '230.25', '1']","['67.5', '216.75', '1']",6
"['110.50526315789473', '140.9894736842105', '1']","['71.44736842105263', '63.82631578947368', '0']","['167.66315789473683', '161.94736842105263', '1']","['127.65263157894736', '187.66842105263157', '1']","['175.28421052631577', '218.15263157894736', '1']","['119.07894736842105', '220.0578947368421', '0']","['165.7578947368421', '270.5473684210526', '1']","['0.9526315789473684', '0.9526315789473684', '0']","['264.8315789473684', '152.42105263157893', '1']","['364.85789473684207', '102.88421052631578', '0']","['319.1315789473684', '172.42631578947368', '1']","['340.08947368421053', '176.23684210526315', '0']","['368.6684210526316', '192.43157894736842', '1']",6
"['351.3333333333333', '154.66666666666666', '1']","['326.66666666666663', '151.33333333333331', '1']","['340.66666666666663', '178.66666666666666', '0']","['325.3333333333333', '181.33333333333331', '1']","['323.3333333333333', '174.0', '0']","['330.66666666666663', '223.33333333333331', '1']","['326.66666666666663', '208.0', '0']","['265.3333333333333', '173.33333333333331', '1']","['267.3333333333333', '174.66666666666666', '1']","['217.33333333333331', '188.0', '1']","['218.66666666666666', '178.66666666666666', '1']","['168.0', '193.33333333333331', '1']","['170.0', '186.0', '0']",6
"['204.75', '233.25', '1']","['239.25', '211.5', '1']","['238.5', '233.25', '1']","['257.25', '247.5', '0']","['257.25', '270.75', '1']","['243.75', '279.0', '0']","['257.25', '311.25', '1']","['0.75', '0.75', '0']","['324.0', '236.25', '1']","['378.0', '243.75', '1']","['378.0', '261.0', '1']","['438.0', '248.25', '1']","['444.75', '259.5', '1']",6
"['278.25', '159.0', '1']","['255.75', '159.0', '1']","['262.5', '186.0', '0']","['254.25', '190.5', '1']","['245.25', '184.5', '0']","['258.75', '226.5', '1']","['0.75', '0.75', '0']","['195.0', '172.5', '1']","['0.75', '0.75', '0']","['149.25', '193.5', '1']","['152.25', '180.0', '0']","['102.75', '202.5', '1']","['117.75', '195.75', '0']",6
"['129.33333333333331', '99.33333333333333', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['181.33333333333331', '119.33333333333333', '1']","['196.66666666666666', '174.0', '1']","['179.33333333333331', '170.66666666666666', '1']","['193.33333333333331', '211.33333333333331', '1']","['184.0', '214.0', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['266.0', '126.66666666666666', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['348.66666666666663', '167.33333333333331', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['422.66666666666663', '192.66666666666666', '1']",6
"['220.66666666666666', '78.66666666666666', '1']","['224.0', '68.0', '0']","['286.0', '86.0', '1']","['213.33333333333331', '136.66666666666666', '1']","['289.3333333333333', '143.33333333333331', '1']","['215.33333333333331', '174.0', '0']","['292.0', '193.33333333333331', '1']","['276.0', '46.666666666666664', '1']","['308.0', '54.666666666666664', '1']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['310.0', '74.66666666666666', '0']","['322.0', '80.66666666666666', '0']",6
"['147.75', '137.25', '1']","['0.75', '0.75', '0']","['170.25', '137.25', '1']","['0.75', '0.75', '0']","['174.75', '173.25', '1']","['0.75', '0.75', '0']","['172.5', '200.25', '1']","['0.75', '0.75', '0']","['231.75', '147.0', '1']","['0.75', '0.75', '0']","['266.25', '175.5', '1']","['0.75', '0.75', '0']","['312.0', '186.75', '1']",6
"['211.5', '263.25', '1']","['235.5', '251.25', '1']","['255.0', '275.25', '1']","['238.5', '286.5', '1']","['275.25', '302.25', '0']","['236.25', '312.0', '0']","['0.75', '0.75', '0']","['285.75', '273.0', '0']","['293.25', '273.0', '1']","['321.75', '296.25', '0']","['328.5', '288.0', '1']","['360.75', '290.25', '0']","['369.0', '295.5', '1']",6
"['153.75', '205.5', '1']","['0.75', '0.75', '0']","['180.75', '220.5', '1']","['208.5', '233.25', '0']","['191.25', '255.75', '1']","['200.25', '261.75', '0']","['186.75', '290.25', '1']","['0.75', '0.75', '0']","['255.75', '228.0', '1']","['316.5', '239.25', '1']","['315.0', '255.75', '1']","['369.75', '254.25', '1']","['376.5', '264.0', '1']",6
"['266.66666666666663', '208.0', '1']","['244.0', '211.33333333333331', '1']","['292.0', '212.0', '1']","['228.66666666666666', '233.33333333333331', '1']","['298.66666666666663', '236.0', '1']","['234.0', '268.66666666666663', '1']","['293.3333333333333', '264.0', '1']","['250.0', '203.33333333333331', '0']","['270.66666666666663', '204.0', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['0.6666666666666666', '0.6666666666666666', '0']","['250.0', '203.33333333333331', '0']","['264.0', '204.66666666666666', '0']",6
"['75.33333333333333', '72.0', '1']","['114.66666666666666', '136.66666666666666', '0']","['154.0', '89.33333333333333', '1']","['134.66666666666666', '143.33333333333331', '1']","['165.33333333333331', '174.66666666666666', '1']","['134.66666666666666', '189.33333333333331', '0']","['172.66666666666666', '238.66666666666666', '1']","['247.33333333333331', '120.0', '0']","['280.0', '96.66666666666666', '1']","['356.66666666666663', '122.66666666666666', '1']","['353.3333333333333', '147.33333333333331', '1']","['413.3333333333333', '142.66666666666666', '0']","['428.66666666666663', '163.33333333333331', '1']",6
